Parking,Day,Month,Year,DayWeek,Timeslot,Holiday,Schoolday,Temperature,Humidity,CheckIn,CheckOut
ELDER,1,12,2022,J,0,N,S,19.0,0.64,0,9
ELDER,1,12,2022,J,1,N,S,19.0,0.6,0,2
ELDER,1,12,2022,J,4,N,S,19.0,0.6,0,1
ELDER,1,12,2022,J,5,N,S,19.0,0.64,1,1
ELDER,1,12,2022,J,6,N,S,19.0,0.68,8,8
ELDER,1,12,2022,J,7,N,S,20.0,0.6,16,5
ELDER,1,12,2022,J,8,N,S,20.0,0.56,52,13
ELDER,1,12,2022,J,9,N,S,21.0,0.53,29,26
ELDER,1,12,2022,J,10,N,S,22.0,0.5,43,19
ELDER,1,12,2022,J,11,N,S,23.0,0.5,33,29
ELDER,1,12,2022,J,12,N,S,24.0,0.5,30,35
ELDER,1,12,2022,J,13,N,S,23.0,0.57,35,41
ELDER,1,12,2022,J,14,N,S,23.0,0.53,34,40
ELDER,1,12,2022,J,15,N,S,24.0,0.5,35,33
ELDER,1,12,2022,J,16,N,S,23.0,0.53,34,22
ELDER,1,12,2022,J,17,N,S,22.0,0.6,53,28
ELDER,1,12,2022,J,18,N,S,22.0,0.57,48,49
ELDER,1,12,2022,J,19,N,S,21.0,0.64,51,47
ELDER,1,12,2022,J,20,N,S,20.0,0.78,26,39
ELDER,1,12,2022,J,21,N,S,20.0,0.78,11,31
ELDER,1,12,2022,J,22,N,S,20.0,0.78,8,31
ELDER,1,12,2022,J,23,N,S,20.0,0.73,3,14
ELDER,2,12,2022,V,0,N,S,19.0,0.78,1,13
ELDER,2,12,2022,V,1,N,S,19.0,0.78,1,14
ELDER,2,12,2022,V,2,N,S,18.0,0.77,1,4
ELDER,2,12,2022,V,3,N,S,18.0,0.73,0,4
ELDER,2,12,2022,V,4,N,S,19.0,0.78,0,1
ELDER,2,12,2022,V,5,N,S,19.0,0.78,0,1
ELDER,2,12,2022,V,6,N,S,18.0,0.94,11,5
ELDER,2,12,2022,V,7,N,S,18.0,0.94,15,6
ELDER,2,12,2022,V,8,N,S,19.0,0.88,48,10
ELDER,2,12,2022,V,9,N,S,20.0,0.78,40,23
ELDER,2,12,2022,V,10,N,S,22.0,0.69,43,36
ELDER,2,12,2022,V,11,N,S,22.0,0.69,44,26
ELDER,2,12,2022,V,12,N,S,24.0,0.61,34,41
ELDER,2,12,2022,V,13,N,S,24.0,0.5,37,38
ELDER,2,12,2022,V,14,N,S,24.0,0.5,50,33
ELDER,2,12,2022,V,15,N,S,24.0,0.5,30,26
ELDER,2,12,2022,V,16,N,S,23.0,0.53,22,23
ELDER,2,12,2022,V,17,N,S,20.0,0.83,30,28
ELDER,2,12,2022,V,18,N,S,20.0,0.78,17,18
ELDER,2,12,2022,V,19,N,S,20.0,0.73,28,28
ELDER,2,12,2022,V,20,N,S,20.0,0.73,32,34
ELDER,2,12,2022,V,21,N,S,19.0,0.78,20,19
ELDER,2,12,2022,V,22,N,S,19.0,0.78,17,30
ELDER,2,12,2022,V,23,N,S,19.0,0.73,17,16
ELDER,3,12,2022,S,0,N,N,18.0,0.77,10,28
ELDER,3,12,2022,S,1,N,N,18.0,0.88,5,14
ELDER,3,12,2022,S,2,N,N,19.0,0.73,0,15
ELDER,3,12,2022,S,3,N,N,19.0,0.73,0,9
ELDER,3,12,2022,S,4,N,N,19.0,0.73,0,17
ELDER,3,12,2022,S,5,N,N,18.0,0.77,0,3
ELDER,3,12,2022,S,6,N,N,19.0,0.73,5,0
ELDER,3,12,2022,S,7,N,N,19.0,0.78,5,3
ELDER,3,12,2022,S,8,N,N,20.0,0.73,19,5
ELDER,3,12,2022,S,9,N,N,19.0,0.83,23,16
ELDER,3,12,2022,S,10,N,N,20.0,0.78,37,24
ELDER,3,12,2022,S,11,N,N,21.0,0.73,46,15
ELDER,3,12,2022,S,12,N,N,21.0,0.73,30,31
ELDER,3,12,2022,S,13,N,N,20.0,0.78,46,34
ELDER,3,12,2022,S,14,N,N,19.0,0.94,41,43
ELDER,3,12,2022,S,15,N,N,18.0,0.94,20,17
ELDER,3,12,2022,S,16,N,N,18.0,0.94,27,24
ELDER,3,12,2022,S,17,N,N,18.0,0.88,25,27
ELDER,3,12,2022,S,18,N,N,18.0,0.88,18,28
ELDER,3,12,2022,S,19,N,N,18.0,0.88,30,27
ELDER,3,12,2022,S,20,N,N,18.0,0.83,28,30
ELDER,3,12,2022,S,21,N,N,19.0,0.78,31,24
ELDER,3,12,2022,S,22,N,N,18.0,0.88,24,27
ELDER,3,12,2022,S,23,N,N,18.0,0.88,13,13
ELDER,4,12,2022,D,0,N,N,19.0,0.83,9,23
ELDER,4,12,2022,D,1,N,N,19.0,0.83,7,21
ELDER,4,12,2022,D,2,N,N,18.0,0.88,3,25
ELDER,4,12,2022,D,3,N,N,18.0,0.94,1,14
ELDER,4,12,2022,D,4,N,N,18.0,0.94,2,13
ELDER,4,12,2022,D,5,N,N,18.0,0.88,2,8
ELDER,4,12,2022,D,6,N,N,18.0,0.88,1,1
ELDER,4,12,2022,D,7,N,N,18.0,0.88,8,9
ELDER,4,12,2022,D,8,N,N,18.0,0.94,9,1
ELDER,4,12,2022,D,9,N,N,20.0,0.78,45,10
ELDER,4,12,2022,D,10,N,N,21.0,0.73,56,14
ELDER,4,12,2022,D,11,N,N,22.0,0.64,22,20
ELDER,4,12,2022,D,12,N,N,23.0,0.61,42,39
ELDER,4,12,2022,D,13,N,N,23.0,0.57,35,38
ELDER,4,12,2022,D,14,N,N,25.0,0.44,31,35
ELDER,4,12,2022,D,15,N,N,23.0,0.5,29,35
ELDER,4,12,2022,D,16,N,N,23.0,0.57,35,26
ELDER,4,12,2022,D,17,N,N,22.0,0.6,32,37
ELDER,4,12,2022,D,18,N,N,21.0,0.64,22,38
ELDER,4,12,2022,D,19,N,N,20.0,0.68,28,31
ELDER,4,12,2022,D,20,N,N,20.0,0.68,13,32
ELDER,4,12,2022,D,21,N,N,20.0,0.78,5,24
ELDER,4,12,2022,D,22,N,N,20.0,0.73,0,16
ELDER,4,12,2022,D,23,N,N,20.0,0.73,3,5
ELDER,5,12,2022,L,0,N,S,20.0,0.83,1,8
ELDER,5,12,2022,L,1,N,S,20.0,0.78,0,1
ELDER,5,12,2022,L,4,N,S,20.0,0.68,0,1
ELDER,5,12,2022,L,5,N,S,21.0,0.64,1,0
ELDER,5,12,2022,L,6,N,S,20.0,0.68,7,2
ELDER,5,12,2022,L,7,N,S,20.0,0.68,24,7
ELDER,5,12,2022,L,8,N,S,20.0,0.73,33,10
ELDER,5,12,2022,L,9,N,S,22.0,0.64,51,22
ELDER,5,12,2022,L,10,N,S,24.0,0.54,44,30
ELDER,5,12,2022,L,11,N,S,24.0,0.54,39,35
ELDER,5,12,2022,L,12,N,S,24.0,0.61,33,32
ELDER,5,12,2022,L,13,N,S,24.0,0.65,44,40
ELDER,5,12,2022,L,14,N,S,24.0,0.61,28,40
ELDER,5,12,2022,L,15,N,S,24.0,0.61,37,32
ELDER,5,12,2022,L,16,N,S,23.0,0.69,29,33
ELDER,5,12,2022,L,17,N,S,22.0,0.78,36,32
ELDER,5,12,2022,L,18,N,S,22.0,0.73,31,46
ELDER,5,12,2022,L,19,N,S,22.0,0.73,28,27
ELDER,5,12,2022,L,20,N,S,21.0,0.83,35,37
ELDER,5,12,2022,L,21,N,S,21.0,0.78,42,26
ELDER,5,12,2022,L,22,N,S,20.0,0.83,13,17
ELDER,5,12,2022,L,23,N,S,20.0,0.83,5,18
ELDER,6,12,2022,M,0,S,N,19.0,0.88,1,29
ELDER,6,12,2022,M,1,S,N,19.0,0.83,2,10
ELDER,6,12,2022,M,2,S,N,18.0,0.88,1,13
ELDER,6,12,2022,M,3,S,N,18.0,0.83,1,13
ELDER,6,12,2022,M,4,S,N,17.0,0.82,2,6
ELDER,6,12,2022,M,5,S,N,18.0,0.77,0,3
ELDER,6,12,2022,M,6,S,N,17.0,0.82,3,0
ELDER,6,12,2022,M,7,S,N,18.0,0.73,3,0
ELDER,6,12,2022,M,8,S,N,19.0,0.68,2,2
ELDER,6,12,2022,M,9,S,N,22.0,0.69,17,5
ELDER,6,12,2022,M,10,S,N,22.0,0.69,37,11
ELDER,6,12,2022,M,11,S,N,23.0,0.69,58,17
ELDER,6,12,2022,M,12,S,N,24.0,0.61,51,35
ELDER,6,12,2022,M,13,S,N,24.0,0.65,34,49
ELDER,6,12,2022,M,14,S,N,24.0,0.69,31,40
ELDER,6,12,2022,M,15,S,N,23.0,0.65,19,22
ELDER,6,12,2022,M,16,S,N,23.0,0.69,31,15
ELDER,6,12,2022,M,17,S,N,23.0,0.65,30,31
ELDER,6,12,2022,M,18,S,N,22.0,0.69,29,43
ELDER,6,12,2022,M,19,S,N,21.0,0.73,31,40
ELDER,6,12,2022,M,20,S,N,20.0,0.83,17,30
ELDER,6,12,2022,M,21,S,N,20.0,0.83,10,25
ELDER,6,12,2022,M,22,S,N,20.0,0.78,3,23
ELDER,6,12,2022,M,23,S,N,20.0,0.78,0,17
ELDER,7,12,2022,X,0,N,N,20.0,0.78,1,2
ELDER,7,12,2022,X,1,N,N,20.0,0.78,0,1
ELDER,7,12,2022,X,3,N,N,19.0,0.68,1,1
ELDER,7,12,2022,X,4,N,N,19.0,0.68,0,1
ELDER,7,12,2022,X,5,N,N,18.0,0.73,0,1
ELDER,7,12,2022,X,6,N,N,18.0,0.73,4,2
ELDER,7,12,2022,X,7,N,N,19.0,0.68,19,4
ELDER,7,12,2022,X,8,N,N,20.0,0.64,31,11
ELDER,7,12,2022,X,9,N,N,22.0,0.6,21,9
ELDER,7,12,2022,X,10,N,N,22.0,0.57,51,22
ELDER,7,12,2022,X,11,N,N,22.0,0.64,51,27
ELDER,7,12,2022,X,12,N,N,23.0,0.65,32,34
ELDER,7,12,2022,X,13,N,N,24.0,0.61,41,46
ELDER,7,12,2022,X,14,N,N,23.0,0.73,20,45
ELDER,7,12,2022,X,15,N,N,23.0,0.73,48,35
ELDER,7,12,2022,X,16,N,N,21.0,0.94,50,41
ELDER,7,12,2022,X,17,N,N,21.0,0.88,43,40
ELDER,7,12,2022,X,18,N,N,21.0,0.94,36,36
ELDER,7,12,2022,X,19,N,N,22.0,0.88,41,41
ELDER,7,12,2022,X,20,N,N,22.0,0.88,44,43
ELDER,7,12,2022,X,21,N,N,22.0,0.88,28,23
ELDER,7,12,2022,X,22,N,N,21.0,0.73,18,27
ELDER,7,12,2022,X,23,N,N,22.0,0.83,17,15
ELDER,8,12,2022,J,0,S,N,21.0,0.83,11,23
ELDER,8,12,2022,J,1,S,N,20.0,1.0,0,24
ELDER,8,12,2022,J,2,S,N,21.0,0.88,0,27
ELDER,8,12,2022,J,3,S,N,20.0,0.94,1,14
ELDER,8,12,2022,J,4,S,N,20.0,0.94,1,8
ELDER,8,12,2022,J,5,S,N,20.0,0.88,0,5
ELDER,8,12,2022,J,6,S,N,21.0,0.88,4,2
ELDER,8,12,2022,J,7,S,N,21.0,0.94,3,1
ELDER,8,12,2022,J,8,S,N,21.0,0.94,4,3
ELDER,8,12,2022,J,9,S,N,22.0,0.88,16,6
ELDER,8,12,2022,J,10,S,N,22.0,0.88,34,11
ELDER,8,12,2022,J,11,S,N,23.0,0.83,54,13
ELDER,8,12,2022,J,12,S,N,24.0,0.74,47,34
ELDER,8,12,2022,J,13,S,N,25.0,0.69,35,34
ELDER,8,12,2022,J,14,S,N,24.0,0.74,33,35
ELDER,8,12,2022,J,15,S,N,23.0,0.78,23,23
ELDER,8,12,2022,J,16,S,N,23.0,0.73,37,36
ELDER,8,12,2022,J,17,S,N,23.0,0.73,32,31
ELDER,8,12,2022,J,18,S,N,22.0,0.78,36,39
ELDER,8,12,2022,J,19,S,N,22.0,0.78,33,40
ELDER,8,12,2022,J,20,S,N,21.0,0.83,17,37
ELDER,8,12,2022,J,21,S,N,21.0,0.83,11,31
ELDER,8,12,2022,J,22,S,N,21.0,0.83,5,15
ELDER,8,12,2022,J,23,S,N,21.0,0.83,8,21
ELDER,9,12,2022,V,0,N,S,21.0,0.88,0,5
ELDER,9,12,2022,V,1,N,S,20.0,0.94,0,3
ELDER,9,12,2022,V,2,N,S,21.0,0.88,0,2
ELDER,9,12,2022,V,3,N,S,21.0,0.88,0,2
ELDER,9,12,2022,V,4,N,S,20.0,0.94,0,2
ELDER,9,12,2022,V,6,N,S,20.0,0.88,4,1
ELDER,9,12,2022,V,7,N,S,20.0,0.88,13,3
ELDER,9,12,2022,V,8,N,S,21.0,0.83,27,12
ELDER,9,12,2022,V,9,N,S,22.0,0.83,31,19
ELDER,9,12,2022,V,10,N,S,22.0,0.83,30,17
ELDER,9,12,2022,V,11,N,S,23.0,0.78,44,34
ELDER,9,12,2022,V,12,N,S,24.0,0.69,42,28
ELDER,9,12,2022,V,13,N,S,24.0,0.74,32,46
ELDER,9,12,2022,V,14,N,S,24.0,0.69,30,37
ELDER,9,12,2022,V,15,N,S,24.0,0.74,40,28
ELDER,9,12,2022,V,16,N,S,24.0,0.78,47,29
ELDER,9,12,2022,V,17,N,S,22.0,0.88,28,30
ELDER,9,12,2022,V,18,N,S,22.0,0.88,50,33
ELDER,9,12,2022,V,19,N,S,21.0,0.88,45,36
ELDER,9,12,2022,V,20,N,S,21.0,0.88,47,42
ELDER,9,12,2022,V,21,N,S,21.0,0.88,19,19
ELDER,9,12,2022,V,22,N,S,21.0,0.88,27,31
ELDER,9,12,2022,V,23,N,S,20.0,0.94,14,31
ELDER,10,12,2022,S,0,N,N,21.0,0.88,8,25
ELDER,10,12,2022,S,1,N,N,21.0,0.88,2,22
ELDER,10,12,2022,S,2,N,N,21.0,0.88,3,19
ELDER,10,12,2022,S,3,N,N,20.0,0.88,0,18
ELDER,10,12,2022,S,4,N,N,21.0,0.88,1,10
ELDER,10,12,2022,S,5,N,N,20.0,0.94,0,6
ELDER,10,12,2022,S,6,N,N,20.0,0.88,2,3
ELDER,10,12,2022,S,7,N,N,20.0,0.88,8,1
ELDER,10,12,2022,S,8,N,N,20.0,0.88,18,8
ELDER,10,12,2022,S,9,N,N,21.0,0.88,23,8
ELDER,10,12,2022,S,10,N,N,22.0,0.83,31,8
ELDER,10,12,2022,S,11,N,N,23.0,0.89,41,17
ELDER,10,12,2022,S,12,N,N,24.0,0.83,49,31
ELDER,10,12,2022,S,13,N,N,24.0,0.78,41,35
ELDER,10,12,2022,S,14,N,N,23.0,0.89,41,38
ELDER,10,12,2022,S,15,N,N,23.0,0.89,26,34
ELDER,10,12,2022,S,16,N,N,23.0,0.89,23,27
ELDER,10,12,2022,S,17,N,N,22.0,0.88,43,44
ELDER,10,12,2022,S,18,N,N,22.0,0.88,35,35
ELDER,10,12,2022,S,19,N,N,23.0,0.83,41,36
ELDER,10,12,2022,S,20,N,N,22.0,0.88,45,34
ELDER,10,12,2022,S,21,N,N,22.0,0.88,33,35
ELDER,10,12,2022,S,22,N,N,22.0,0.88,12,15
ELDER,10,12,2022,S,23,N,N,21.0,0.88,26,28
ELDER,11,12,2022,D,0,N,N,20.0,0.94,20,27
ELDER,11,12,2022,D,1,N,N,20.0,0.94,5,30
ELDER,11,12,2022,D,2,N,N,20.0,0.94,2,26
ELDER,11,12,2022,D,3,N,N,20.0,0.94,0,16
ELDER,11,12,2022,D,4,N,N,20.0,0.94,3,10
ELDER,11,12,2022,D,5,N,N,20.0,0.88,0,11
ELDER,11,12,2022,D,6,N,N,20.0,0.94,3,5
ELDER,11,12,2022,D,7,N,N,20.0,0.88,6,3
ELDER,11,12,2022,D,8,N,N,20.0,0.94,10,8
ELDER,11,12,2022,D,9,N,N,22.0,0.88,36,13
ELDER,11,12,2022,D,10,N,N,23.0,0.83,65,17
ELDER,11,12,2022,D,11,N,N,23.0,0.83,59,30
ELDER,11,12,2022,D,12,N,N,23.0,0.89,48,49
ELDER,11,12,2022,D,13,N,N,23.0,0.89,49,49
ELDER,11,12,2022,D,14,N,N,23.0,0.89,39,43
ELDER,11,12,2022,D,15,N,N,23.0,0.89,28,41
ELDER,11,12,2022,D,16,N,N,23.0,0.89,36,36
ELDER,11,12,2022,D,17,N,N,23.0,0.89,37,34
ELDER,11,12,2022,D,18,N,N,23.0,0.89,35,50
ELDER,11,12,2022,D,19,N,N,22.0,0.94,18,30
ELDER,11,12,2022,D,20,N,N,22.0,0.94,14,41
ELDER,11,12,2022,D,21,N,N,21.0,1.0,3,24
ELDER,11,12,2022,D,22,N,N,21.0,0.94,5,11
ELDER,11,12,2022,D,23,N,N,21.0,0.94,3,12
ELDER,12,12,2022,L,0,N,S,20.0,0.94,1,6
ELDER,12,12,2022,L,3,N,S,20.0,0.88,0,1
ELDER,12,12,2022,L,4,N,S,20.0,0.88,0,2
ELDER,12,12,2022,L,6,N,S,19.0,0.94,6,1
ELDER,12,12,2022,L,7,N,S,19.0,0.88,18,6
ELDER,12,12,2022,L,8,N,S,19.0,0.88,42,8
ELDER,12,12,2022,L,9,N,S,22.0,0.88,37,15
ELDER,12,12,2022,L,10,N,S,24.0,0.78,26,25
ELDER,12,12,2022,L,11,N,S,23.0,0.89,33,25
ELDER,12,12,2022,L,12,N,S,24.0,0.74,30,35
ELDER,12,12,2022,L,13,N,S,24.0,0.78,25,43
ELDER,12,12,2022,L,14,N,S,23.0,0.83,20,32
ELDER,12,12,2022,L,15,N,S,23.0,0.83,25,33
ELDER,12,12,2022,L,16,N,S,22.0,0.88,33,26
ELDER,12,12,2022,L,17,N,S,22.0,0.88,40,17
ELDER,12,12,2022,L,18,N,S,22.0,0.88,28,37
ELDER,12,12,2022,L,19,N,S,22.0,0.88,18,30
ELDER,12,12,2022,L,20,N,S,21.0,0.94,15,35
ELDER,12,12,2022,L,21,N,S,21.0,0.88,6,17
ELDER,12,12,2022,L,22,N,S,20.0,0.94,6,12
ELDER,12,12,2022,L,23,N,S,20.0,0.94,3,5
ELDER,13,12,2022,M,0,N,S,19.0,1.0,1,2
ELDER,13,12,2022,M,1,N,S,19.0,0.94,1,1
ELDER,13,12,2022,M,2,N,S,19.0,0.94,1,1
ELDER,13,12,2022,M,4,N,S,19.0,0.94,0,2
ELDER,13,12,2022,M,6,N,S,19.0,0.94,6,2
ELDER,13,12,2022,M,7,N,S,18.0,1.0,21,7
ELDER,13,12,2022,M,8,N,S,21.0,1.0,50,15
ELDER,13,12,2022,M,9,N,S,22.0,0.83,41,16
ELDER,13,12,2022,M,10,N,S,23.0,0.89,38,22
ELDER,13,12,2022,M,11,N,S,24.0,0.78,48,45
ELDER,13,12,2022,M,12,N,S,23.0,0.83,29,39
ELDER,13,12,2022,M,13,N,S,24.0,0.74,25,42
ELDER,13,12,2022,M,14,N,S,23.0,0.89,15,42
ELDER,13,12,2022,M,15,N,S,24.0,0.83,39,32
ELDER,13,12,2022,M,16,N,S,23.0,0.89,40,24
ELDER,13,12,2022,M,17,N,S,23.0,0.89,35,33
ELDER,13,12,2022,M,18,N,S,23.0,0.89,25,28
ELDER,13,12,2022,M,19,N,S,22.0,0.94,22,40
ELDER,13,12,2022,M,20,N,S,22.0,0.94,14,32
ELDER,13,12,2022,M,21,N,S,22.0,0.88,10,20
ELDER,13,12,2022,M,22,N,S,22.0,0.83,3,9
ELDER,13,12,2022,M,23,N,S,21.0,0.83,4,3
ELDER,14,12,2022,X,0,N,S,20.0,0.83,0,4
ELDER,14,12,2022,X,1,N,S,20.0,0.83,0,2
ELDER,14,12,2022,X,2,N,S,21.0,0.78,0,1
ELDER,14,12,2022,X,4,N,S,21.0,0.78,0,1
ELDER,14,12,2022,X,5,N,S,20.0,0.78,0,2
ELDER,14,12,2022,X,6,N,S,20.0,0.78,9,2
ELDER,14,12,2022,X,7,N,S,20.0,0.83,22,10
ELDER,14,12,2022,X,8,N,S,21.0,0.78,32,12
ELDER,14,12,2022,X,9,N,S,23.0,0.83,38,18
ELDER,14,12,2022,X,10,N,S,23.0,0.89,36,32
ELDER,14,12,2022,X,11,N,S,24.0,0.83,41,31
ELDER,14,12,2022,X,12,N,S,24.0,0.83,28,35
ELDER,14,12,2022,X,13,N,S,23.0,0.89,30,37
ELDER,14,12,2022,X,14,N,S,24.0,0.83,31,32
ELDER,14,12,2022,X,15,N,S,23.0,0.89,20,25
ELDER,14,12,2022,X,16,N,S,25.0,0.61,31,17
ELDER,14,12,2022,X,17,N,S,23.0,0.73,25,45
ELDER,14,12,2022,X,18,N,S,23.0,0.65,28,18
ELDER,14,12,2022,X,19,N,S,22.0,0.69,36,33
ELDER,14,12,2022,X,20,N,S,22.0,0.64,23,24
ELDER,14,12,2022,X,21,N,S,22.0,0.69,18,26
ELDER,14,12,2022,X,22,N,S,21.0,0.78,2,29
ELDER,14,12,2022,X,23,N,S,20.0,0.78,1,11
ELDER,15,12,2022,J,0,N,S,20.0,0.73,0,9
ELDER,15,12,2022,J,2,N,S,20.0,0.73,0,3
ELDER,15,12,2022,J,3,N,S,20.0,0.68,0,1
ELDER,15,12,2022,J,4,N,S,20.0,0.64,0,2
ELDER,15,12,2022,J,5,N,S,19.0,0.68,3,0
ELDER,15,12,2022,J,6,N,S,19.0,0.68,9,2
ELDER,15,12,2022,J,7,N,S,19.0,0.68,16,3
ELDER,15,12,2022,J,8,N,S,19.0,0.64,40,17
ELDER,15,12,2022,J,9,N,S,21.0,0.6,23,15
ELDER,15,12,2022,J,10,N,S,22.0,0.57,37,16
ELDER,15,12,2022,J,11,N,S,23.0,0.53,32,42
ELDER,15,12,2022,J,12,N,S,24.0,0.54,28,31
ELDER,15,12,2022,J,13,N,S,23.0,0.57,45,28
ELDER,15,12,2022,J,14,N,S,23.0,0.53,45,33
ELDER,15,12,2022,J,15,N,S,23.0,0.57,28,31
ELDER,15,12,2022,J,16,N,S,22.0,0.6,43,22
ELDER,15,12,2022,J,17,N,S,22.0,0.57,40,41
ELDER,15,12,2022,J,18,N,S,21.0,0.64,31,39
ELDER,15,12,2022,J,19,N,S,21.0,0.64,30,47
ELDER,15,12,2022,J,20,N,S,21.0,0.64,33,38
ELDER,15,12,2022,J,21,N,S,19.0,0.73,23,29
ELDER,15,12,2022,J,22,N,S,19.0,0.78,5,14
ELDER,15,12,2022,J,23,N,S,18.0,0.83,4,18
ELDER,16,12,2022,V,0,N,S,19.0,0.78,3,22
ELDER,16,12,2022,V,1,N,S,18.0,0.83,0,18
ELDER,16,12,2022,V,2,N,S,19.0,0.68,2,3
ELDER,16,12,2022,V,3,N,S,20.0,0.64,0,2
ELDER,16,12,2022,V,4,N,S,19.0,0.73,0,5
ELDER,16,12,2022,V,5,N,S,18.0,0.83,3,2
ELDER,16,12,2022,V,6,N,S,18.0,0.83,12,7
ELDER,16,12,2022,V,7,N,S,19.0,0.73,13,7
ELDER,16,12,2022,V,8,N,S,19.0,0.68,29,9
ELDER,16,12,2022,V,9,N,S,21.0,0.64,34,16
ELDER,16,12,2022,V,10,N,S,22.0,0.57,37,21
ELDER,16,12,2022,V,11,N,S,22.0,0.6,38,32
ELDER,16,12,2022,V,12,N,S,22.0,0.6,24,30
ELDER,16,12,2022,V,13,N,S,23.0,0.57,30,42
ELDER,16,12,2022,V,14,N,S,23.0,0.57,46,35
ELDER,16,12,2022,V,15,N,S,22.0,0.6,54,31
ELDER,16,12,2022,V,16,N,S,22.0,0.6,33,11
ELDER,16,12,2022,V,17,N,S,21.0,0.64,28,27
ELDER,16,12,2022,V,18,N,S,20.0,0.68,44,43
ELDER,16,12,2022,V,19,N,S,19.0,0.68,45,46
ELDER,16,12,2022,V,20,N,S,19.0,0.73,38,37
ELDER,16,12,2022,V,21,N,S,19.0,0.68,22,20
ELDER,16,12,2022,V,22,N,S,19.0,0.73,26,26
ELDER,16,12,2022,V,23,N,S,19.0,0.73,19,24
ELDER,17,12,2022,S,0,N,N,19.0,0.73,12,36
ELDER,17,12,2022,S,1,N,N,19.0,0.73,11,28
ELDER,17,12,2022,S,2,N,N,19.0,0.68,2,42
ELDER,17,12,2022,S,3,N,N,18.0,0.73,3,7
ELDER,17,12,2022,S,4,N,N,19.0,0.68,0,13
ELDER,17,12,2022,S,5,N,N,19.0,0.73,2,5
ELDER,17,12,2022,S,6,N,N,19.0,0.73,1,4
ELDER,17,12,2022,S,7,N,N,19.0,0.68,5,1
ELDER,17,12,2022,S,8,N,N,20.0,0.64,21,5
ELDER,17,12,2022,S,9,N,N,20.0,0.64,18,10
ELDER,17,12,2022,S,10,N,N,21.0,0.6,34,9
ELDER,17,12,2022,S,11,N,N,21.0,0.6,26,26
ELDER,17,12,2022,S,12,N,N,22.0,0.53,32,25
ELDER,17,12,2022,S,13,N,N,22.0,0.53,40,37
ELDER,17,12,2022,S,14,N,N,23.0,0.57,58,22
ELDER,17,12,2022,S,15,N,N,22.0,0.69,23,25
ELDER,17,12,2022,S,16,N,N,21.0,0.69,26,27
ELDER,17,12,2022,S,17,N,N,21.0,0.69,44,38
ELDER,17,12,2022,S,18,N,N,20.0,0.68,42,44
ELDER,17,12,2022,S,19,N,N,19.0,0.73,49,40
ELDER,17,12,2022,S,20,N,N,19.0,0.73,33,31
ELDER,17,12,2022,S,21,N,N,18.0,0.77,36,33
ELDER,17,12,2022,S,22,N,N,18.0,0.77,17,25
ELDER,17,12,2022,S,23,N,N,18.0,0.77,29,23
ELDER,18,12,2022,D,0,N,N,19.0,0.73,23,34
ELDER,18,12,2022,D,1,N,N,18.0,0.77,9,33
ELDER,18,12,2022,D,2,N,N,18.0,0.83,2,24
ELDER,18,12,2022,D,3,N,N,19.0,0.78,0,21
ELDER,18,12,2022,D,4,N,N,19.0,0.83,0,14
ELDER,18,12,2022,D,5,N,N,20.0,0.78,3,9
ELDER,18,12,2022,D,6,N,N,20.0,0.73,2,6
ELDER,18,12,2022,D,7,N,N,20.0,0.73,6,1
ELDER,18,12,2022,D,8,N,N,20.0,0.78,10,4
ELDER,18,12,2022,D,9,N,N,21.0,0.73,35,11
ELDER,18,12,2022,D,10,N,N,21.0,0.78,57,18
ELDER,18,12,2022,D,11,N,N,22.0,0.64,70,31
ELDER,18,12,2022,D,12,N,N,22.0,0.6,59,59
ELDER,18,12,2022,D,13,N,N,22.0,0.64,45,58
ELDER,18,12,2022,D,14,N,N,22.0,0.64,32,63
ELDER,18,12,2022,D,15,N,N,22.0,0.64,18,17
ELDER,18,12,2022,D,16,N,N,21.0,0.69,11,18
ELDER,18,12,2022,D,17,N,N,21.0,0.69,23,25
ELDER,18,12,2022,D,18,N,N,20.0,0.73,25,35
ELDER,18,12,2022,D,19,N,N,19.0,0.78,38,26
ELDER,18,12,2022,D,20,N,N,19.0,0.78,11,26
ELDER,18,12,2022,D,21,N,N,19.0,0.78,5,14
ELDER,18,12,2022,D,22,N,N,18.0,0.83,3,23
ELDER,18,12,2022,D,23,N,N,18.0,0.77,0,17
ELDER,19,12,2022,L,0,N,S,17.0,0.82,0,2
ELDER,19,12,2022,L,1,N,S,17.0,0.68,2,4
ELDER,19,12,2022,L,2,N,S,18.0,0.68,0,1
ELDER,19,12,2022,L,4,N,S,18.0,0.94,0,1
ELDER,19,12,2022,L,5,N,S,18.0,0.88,2,1
ELDER,19,12,2022,L,6,N,S,18.0,0.88,7,6
ELDER,19,12,2022,L,7,N,S,18.0,0.88,27,10
ELDER,19,12,2022,L,8,N,S,19.0,0.73,40,17
ELDER,19,12,2022,L,9,N,S,21.0,0.73,28,15
ELDER,19,12,2022,L,10,N,S,23.0,0.69,40,27
ELDER,19,12,2022,L,11,N,S,23.0,0.65,40,37
ELDER,19,12,2022,L,12,N,S,23.0,0.65,27,36
ELDER,19,12,2022,L,13,N,S,23.0,0.61,30,33
ELDER,19,12,2022,L,14,N,S,23.0,0.65,25,28
ELDER,19,12,2022,L,15,N,S,23.0,0.69,45,27
ELDER,19,12,2022,L,16,N,S,23.0,0.69,24,21
